areaCode,areaName,areaType,date,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000009,South West,region,2021-05-25,33289
E12000009,South West,region,2021-05-24,24610
E12000009,South West,region,2021-05-23,21499
E12000009,South West,region,2021-05-22,65048
E12000009,South West,region,2021-05-21,41380
E12000009,South West,region,2021-05-20,41007
E12000009,South West,region,2021-05-19,42041
E12000009,South West,region,2021-05-18,28287
E12000009,South West,region,2021-05-17,20507
E12000009,South West,region,2021-05-16,15251
E12000009,South West,region,2021-05-15,47565
E12000009,South West,region,2021-05-14,44773
E12000009,South West,region,2021-05-13,41719
E12000009,South West,region,2021-05-12,50586
E12000009,South West,region,2021-05-11,35145
E12000009,South West,region,2021-05-10,20318
E12000009,South West,region,2021-05-09,13133
E12000009,South West,region,2021-05-08,43962
E12000009,South West,region,2021-05-07,42190
E12000009,South West,region,2021-05-06,43622
E12000009,South West,region,2021-05-05,43543
E12000009,South West,region,2021-05-04,25988
E12000009,South West,region,2021-05-03,9126
E12000009,South West,region,2021-05-02,13614
E12000009,South West,region,2021-05-01,45295
E12000009,South West,region,2021-04-30,43886
E12000009,South West,region,2021-04-29,42025
E12000009,South West,region,2021-04-28,50371
E12000009,South West,region,2021-04-27,33256
E12000009,South West,region,2021-04-26,25367
E12000009,South West,region,2021-04-25,25850
E12000009,South West,region,2021-04-24,68655
E12000009,South West,region,2021-04-23,50283
E12000009,South West,region,2021-04-22,39767
E12000009,South West,region,2021-04-21,39347
E12000009,South West,region,2021-04-20,27811
E12000009,South West,region,2021-04-19,22836
E12000009,South West,region,2021-04-18,22962
E12000009,South West,region,2021-04-17,77844
E12000009,South West,region,2021-04-16,48355
E12000009,South West,region,2021-04-15,38987
E12000009,South West,region,2021-04-14,32522
E12000009,South West,region,2021-04-13,23547
E12000009,South West,region,2021-04-12,20517
E12000009,South West,region,2021-04-11,13755
E12000009,South West,region,2021-04-10,49999
E12000009,South West,region,2021-04-09,37677
E12000009,South West,region,2021-04-08,37911
E12000009,South West,region,2021-04-07,39651
E12000009,South West,region,2021-04-06,14696
E12000009,South West,region,2021-04-05,4606
E12000009,South West,region,2021-04-04,3858
E12000009,South West,region,2021-04-03,17076
E12000009,South West,region,2021-04-02,24931
E12000009,South West,region,2021-04-01,45232
E12000009,South West,region,2021-03-31,34831
E12000009,South West,region,2021-03-30,27369
E12000009,South West,region,2021-03-29,12254
E12000009,South West,region,2021-03-28,7970
E12000009,South West,region,2021-03-27,25025
E12000009,South West,region,2021-03-26,28460
E12000009,South West,region,2021-03-25,21741
E12000009,South West,region,2021-03-24,19962
E12000009,South West,region,2021-03-23,15290
E12000009,South West,region,2021-03-22,5694
E12000009,South West,region,2021-03-21,2923
E12000009,South West,region,2021-03-20,8196
E12000009,South West,region,2021-03-19,11528
E12000009,South West,region,2021-03-18,11997
E12000009,South West,region,2021-03-17,11896
E12000009,South West,region,2021-03-16,8278
E12000009,South West,region,2021-03-15,3174
E12000009,South West,region,2021-03-14,2610
E12000009,South West,region,2021-03-13,4147
E12000009,South West,region,2021-03-12,5339
E12000009,South West,region,2021-03-11,6199
E12000009,South West,region,2021-03-10,7557
E12000009,South West,region,2021-03-09,4684
E12000009,South West,region,2021-03-08,2641
E12000009,South West,region,2021-03-07,1243
E12000009,South West,region,2021-03-06,2643
E12000009,South West,region,2021-03-05,5214
E12000009,South West,region,2021-03-04,6083
E12000009,South West,region,2021-03-03,4633
E12000009,South West,region,2021-03-02,3000
E12000009,South West,region,2021-03-01,1776
E12000009,South West,region,2021-02-28,1848
E12000009,South West,region,2021-02-27,2303
E12000009,South West,region,2021-02-26,1906
E12000009,South West,region,2021-02-25,2388
E12000009,South West,region,2021-02-24,2025
E12000009,South West,region,2021-02-23,1452
E12000009,South West,region,2021-02-22,1214
E12000009,South West,region,2021-02-21,213
